x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
33,1,0,1,3,12,16,27,168.9,134.7,141.3,1,0,404,1,0,1,0,0,0,0,0,0,0,1,0,173,0,0,624,0,333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
34,1,1,1,17,18,8,22,163.2,133.5,143.5,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,80,0,0,812,0,755,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,0,1,17,10,6,33,139.6,141.9,156.6,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,131,0,0,624,0,533,0,0,0,0,0,0,0,0,1,73,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
21,1,1,0,6,2,16,34,92.8,109.5,18.3,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,183,0,0,812,0,433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,b
28,0,1,0,6,12,3,38,162.6,37.1,54.7,0,0,555,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,624,0,377,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,b
41,1,1,1,15,13,11,41,21.7,160,84.3,0,0,353,1,0,0,0,0,0,0,0,1,0,0,0,69,0,0,562,0,588,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,1,1,3,10,1,35,137.4,147.1,78.9,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,127,0,1,562,0,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,a
22,1,1,1,9,15,0,43,73.6,152.4,123.7,0,0,202,1,0,0,0,0,0,0,0,0,1,0,0,141,0,0,125,0,400,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,a
13,1,1,1,10,2,11,33,115.2,38.7,67.1,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,118,0,0,562,0,744,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
33,1,1,0,7,16,13,34,88.1,89.2,64.4,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,27,0,0,624,0,677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
29,1,1,1,17,13,6,38,80.9,48.4,37.2,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,213,0,0,874,0,633,0,0,1,0,0,1,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
34,0,0,1,1,1,13,27,140,25.1,5.2,0,0,383,1,0,1,0,0,0,0,0,0,0,0,0,127,0,0,874,0,500,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a
34,1,1,1,2,1,15,29,52.2,59.5,30.6,0,0,626,1,0,0,0,0,0,0,0,1,1,0,0,95,0,0,624,0,377,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
25,1,1,0,4,13,1,26,173.3,39.9,70.3,0,0,303,1,0,0,0,0,0,1,0,1,0,0,0,262,0,0,250,0,699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
26,1,1,0,14,10,0,24,15.1,170.1,83.1,0,0,505,1,0,1,1,0,0,0,0,0,0,0,0,177,0,0,624,0,244,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
27,0,0,1,8,18,13,25,118.4,162.8,13.1,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,164,0,0,562,1,278,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,a
35,1,1,1,17,4,0,23,114.9,196.4,90.8,0,0,303,1,0,1,0,0,0,0,0,0,0,1,0,117,0,0,562,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
27,1,1,0,3,7,15,24,160.7,39.9,186.8,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,24,0,0,624,0,644,0,0,0,0,0,0,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,0,0,1,6,4,4,24,20.5,53.8,41,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,140,0,0,812,0,644,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
28,1,1,1,9,1,0,26,130.6,40.3,2.9,0,0,404,1,0,0,0,0,0,0,0,0,1,0,0,123,0,0,375,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
25,0,0,1,7,9,14,24,81.7,160.5,176.4,1,0,404,1,0,1,0,1,0,0,0,0,0,1,0,80,0,0,562,0,622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
28,0,1,0,6,7,5,35,82.7,193.7,92.7,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,239,0,0,812,0,366,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,b
31,1,1,1,15,12,17,27,197.3,107.6,160.5,1,0,404,0,1,0,0,0,0,0,0,0,0,1,0,111,1,0,812,0,400,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
33,1,1,0,2,6,9,34,33.1,53,94.3,0,0,373,1,0,0,0,0,0,0,0,1,0,0,0,69,0,0,812,0,500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
24,0,1,0,0,16,9,23,14.1,138.2,14.5,0,0,252,1,0,0,0,0,0,0,0,1,0,0,0,77,0,0,562,0,411,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
34,1,0,1,1,16,15,29,123.6,76.3,81.7,0,1,444,1,0,1,0,0,0,0,0,0,0,0,0,269,0,0,812,0,377,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
25,1,0,0,2,10,10,39,173.7,80.7,93.4,1,0,454,1,0,0,0,0,0,0,0,1,0,0,0,187,0,0,812,0,322,0,0,0,0,0,0,0,0,1,31,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
29,0,0,1,12,5,5,33,182.1,21.9,154.6,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,198,0,0,624,0,377,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,b
25,1,1,1,11,7,12,33,27.8,78.6,70,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,168,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,1,1,0,4,12,28,146.6,150.1,9.1,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,80,0,0,874,0,633,1,0,0,0,0,0,0,0,0,150,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
28,1,0,1,9,14,8,31,139.4,162.2,196.5,1,0,232,1,0,0,0,0,0,0,0,0,0,0,0,98,0,0,500,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
27,1,1,0,12,6,1,23,123.4,124.5,7,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,33,0,0,562,0,344,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
28,1,1,1,0,4,8,37,188.9,4.5,10.9,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,207,0,0,562,0,655,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,b
33,1,1,1,4,9,12,20,146.4,8.6,162.4,0,0,404,1,0,0,0,1,0,0,0,0,0,1,0,169,0,1,562,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,a
29,0,0,1,1,12,10,27,4.5,105.6,158.8,1,0,434,1,0,1,0,0,0,0,0,0,0,0,0,148,0,0,812,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,a
27,1,0,0,8,4,16,31,7.4,49.7,164.8,0,0,404,1,0,0,0,0,1,0,0,1,0,1,0,95,0,0,562,0,599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
28,1,1,1,14,16,5,31,134.8,149.7,97.7,1,0,484,1,0,0,0,0,0,0,0,1,0,0,0,115,0,0,562,0,766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,a
27,0,0,1,12,6,11,33,26.2,44.2,57.5,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,138,0,0,749,0,455,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
29,1,0,1,13,13,15,29,82.9,177.8,153.7,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,132,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
27,0,0,1,3,8,3,32,128.5,178.9,89.4,1,0,202,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
31,0,0,1,13,6,17,29,20.5,120.4,98.6,0,0,353,1,1,0,0,0,0,0,0,0,0,1,0,153,0,0,562,0,322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,a
30,0,1,1,10,9,0,38,100.6,141.1,159.9,1,0,505,1,0,0,0,0,0,0,0,0,1,0,0,229,0,0,812,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,a
29,1,1,1,12,15,7,38,100.9,133.5,116.5,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,89,0,0,562,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,a
34,1,1,1,17,0,3,33,190.3,191.2,174.4,0,0,303,1,0,0,0,0,0,0,1,1,0,0,0,157,0,0,562,0,422,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
35,0,1,1,3,16,16,28,189.5,81.9,129,0,0,353,1,0,1,0,0,0,0,1,0,0,0,0,30,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
35,1,1,0,0,7,0,39,122.1,193.1,130.7,1,0,807,1,0,0,0,0,0,0,0,1,1,0,0,210,0,0,375,0,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
34,1,1,1,17,10,7,41,130.8,14.1,146.7,1,0,353,0,1,0,0,0,0,0,0,0,0,0,0,119,1,0,687,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a
29,1,0,1,12,5,5,40,95.4,93.6,53.7,0,0,121,1,0,0,0,0,0,0,0,1,0,0,0,139,0,0,562,0,466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,a
32,0,1,0,17,5,16,30,170.2,170.7,16.7,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,35,0,0,874,0,466,0,0,0,436,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b
35,1,1,1,16,11,3,32,34.5,47,197.9,1,0,303,1,0,1,0,0,0,0,0,0,0,0,0,109,0,0,312,0,311,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
23,0,0,1,16,10,17,34,49.7,172.5,35.1,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,76,0,0,874,0,300,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
29,0,0,0,12,16,8,32,60.1,77,35.7,0,0,404,1,0,0,0,0,0,0,0,0,0,0,0,209,0,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,a
27,1,0,1,7,13,12,31,196.5,130.6,191.5,1,0,404,1,1,0,0,0,0,0,0,0,1,0,0,122,0,1,562,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
25,1,1,1,5,8,9,27,49.4,70.3,51.9,1,0,404,0,0,0,0,0,1,0,0,1,0,0,0,69,0,0,187,1,355,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,b
29,0,1,1,18,0,10,25,122.6,121.9,116.7,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,91,0,0,812,0,377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
32,1,0,0,16,8,15,30,54.5,196.1,61,1,0,353,1,0,1,0,0,0,0,0,0,1,0,0,128,0,0,562,0,444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
26,1,0,1,16,10,13,37,54.4,175,100.1,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,56,0,0,562,0,511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
24,1,1,1,16,4,17,40,48.7,144.1,67.5,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,112,0,0,562,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
38,1,0,1,18,6,8,25,111.5,9.8,47.5,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,191,0,0,874,0,411,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
31,1,0,0,6,7,10,31,167.1,75.5,187.1,0,0,404,1,1,0,0,0,0,0,0,0,0,1,0,132,0,0,624,0,599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
28,1,1,1,1,4,18,35,52.7,73.3,146,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,154,1,0,312,0,622,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
29,1,0,1,12,16,0,37,112.5,81.1,49.1,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,106,0,0,562,0,611,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
19,1,0,1,4,15,15,26,108.7,117.9,107.2,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,125,0,0,562,0,300,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
31,1,0,1,1,10,13,37,94.5,39.4,196.1,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,131,0,0,562,0,322,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
25,1,1,1,13,11,4,29,119.5,62.8,154.4,0,0,454,1,0,0,0,0,0,0,0,0,0,1,0,76,0,0,874,0,300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
28,0,0,1,11,4,5,31,170.5,68.8,102.5,1,0,212,1,0,1,0,0,0,0,0,0,1,0,0,139,0,0,624,0,455,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,1,0,1,11,14,12,38,95.7,185.6,26.2,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,66,0,0,687,0,466,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
31,1,0,1,13,1,1,27,156.9,67.9,128.6,0,0,424,1,0,0,0,0,0,0,0,1,0,0,0,151,0,0,562,0,411,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
29,1,1,1,18,10,18,21,22.9,185.1,161.7,1,0,555,1,0,0,0,0,0,0,0,0,0,0,0,204,0,1,624,0,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,a
26,1,0,1,8,1,15,39,180.4,137.3,30.5,0,0,484,1,0,0,0,0,0,0,0,1,0,0,0,117,0,0,812,0,477,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
35,1,0,1,1,2,6,40,26.3,159.9,138.5,0,0,737,1,0,0,0,0,0,0,0,1,0,0,0,138,0,0,562,0,333,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
38,1,0,0,5,12,9,25,37.2,176.8,142.6,0,0,605,1,0,1,0,0,0,0,0,0,0,0,0,146,0,0,812,0,455,0,0,0,0,0,1,0,0,1,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b
33,1,0,1,11,1,13,29,117.1,48.2,130.9,0,0,151,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,812,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a
31,1,1,1,13,16,13,22,29.2,52.1,54.2,0,0,424,1,0,1,0,0,0,0,0,0,0,0,0,118,0,0,500,0,366,0,0,0,518,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
28,1,1,0,11,0,10,24,35.7,169,58.2,1,0,404,0,1,0,0,0,0,0,0,0,0,0,0,85,1,1,562,0,366,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
30,1,0,0,9,9,18,25,46.2,23.5,96.4,1,0,353,1,0,0,0,0,0,0,0,0,1,0,0,79,0,0,562,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
30,1,1,0,10,18,9,21,14.1,12.9,190.8,0,0,404,0,1,0,0,0,0,0,0,0,0,0,0,280,1,0,562,0,389,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
30,0,0,0,16,12,5,23,161.5,32.4,59.3,1,0,404,1,1,0,0,0,0,0,0,0,0,0,0,128,0,0,562,0,389,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a
31,1,1,1,1,13,3,31,173.7,121.9,82.8,0,0,404,1,0,0,0,0,0,1,0,1,0,0,0,105,0,0,562,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
31,1,1,0,12,14,1,36,112.4,137.2,58,0,0,353,1,0,0,0,0,0,0,1,0,0,0,0,97,0,0,562,0,377,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,a
28,1,0,1,6,3,8,23,178.8,5,1.5,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,219,0,0,624,0,366,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
36,0,1,1,3,7,12,33,131.1,93.8,166.6,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,82,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
28,1,0,1,11,4,7,37,63.5,132.4,119.9,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,104,0,0,562,0,566,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
28,0,1,0,3,16,9,31,97.1,174.4,138,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,148,0,0,812,0,344,0,0,0,0,0,1,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,b
32,1,1,1,1,13,3,27,51.1,151.4,43.7,0,0,484,0,1,0,0,0,0,0,0,0,0,0,0,114,1,0,562,0,389,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
26,1,1,1,15,18,18,33,78.8,16.5,28.8,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,103,0,0,624,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,a
27,1,1,0,13,12,17,32,85.4,168.6,139.6,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,67,0,0,562,0,655,0,0,0,433,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
36,1,1,1,14,2,11,29,33.5,199.5,48.6,0,1,404,0,0,1,0,0,0,0,0,0,0,1,0,57,0,0,562,1,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
36,1,1,0,12,3,16,23,91.3,42.1,34,0,0,353,1,0,1,0,0,0,0,0,0,1,0,0,185,0,0,624,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
33,1,1,1,5,10,10,22,134.4,138.1,51.1,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,127,0,0,562,0,344,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
32,0,1,1,8,17,6,23,85.1,126.8,152,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,120,0,0,812,0,500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
38,1,1,1,18,5,3,28,92.5,190.4,187.2,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,153,0,0,562,0,455,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
28,1,1,1,7,2,18,24,151.4,17.1,64.2,0,0,404,1,0,0,0,0,0,0,0,1,1,0,0,117,0,0,437,0,477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
38,1,1,0,18,4,5,20,144.4,171.5,137.6,1,0,101,1,1,0,0,0,0,0,0,0,0,0,0,129,0,1,562,0,422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,1,1,0,4,8,11,27,7.4,130.9,109.8,0,0,454,1,0,1,0,0,0,0,0,0,1,0,0,173,0,0,624,0,444,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
33,1,0,1,2,10,6,25,71.9,168.4,44.7,0,0,404,1,1,0,0,0,0,0,0,0,0,1,0,90,0,0,562,0,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a
36,1,1,0,10,11,7,26,171.3,77.8,66.7,0,0,101,1,0,0,0,0,0,0,0,1,0,0,0,121,0,0,562,0,744,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,a
26,0,1,0,3,11,14,16,124.2,48.2,161.9,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,163,0,0,562,0,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,a
32,1,1,1,7,3,9,27,55.1,56.6,135,0,0,404,1,0,0,0,0,0,0,0,0,0,0,0,241,0,0,437,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,b
25,1,1,0,12,3,10,28,11.2,154.4,139.2,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,232,0,0,562,0,533,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
33,1,1,1,17,1,7,29,199.8,24,4,1,0,293,1,1,0,0,0,0,0,0,0,0,0,0,266,0,1,562,0,333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
20,1,1,1,9,5,7,35,35.3,185.8,163.9,1,0,303,1,0,0,0,0,0,0,0,1,0,0,0,126,0,0,624,0,577,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
23,1,1,1,14,9,10,25,172.1,80.6,71.7,1,0,505,1,0,0,0,0,1,0,1,1,0,0,0,63,0,0,562,0,422,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
28,0,1,0,7,17,12,31,132.1,148.9,75,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,136,1,0,624,0,255,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,a
32,0,1,1,12,15,2,34,140.7,15.4,183.8,0,0,474,1,0,0,0,0,0,0,0,1,0,0,0,24,0,0,812,0,389,0,0,0,0,0,1,0,0,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
27,0,1,1,4,18,6,31,87.8,181.4,70.5,0,0,202,0,0,0,0,0,0,0,0,0,1,0,0,129,1,0,500,0,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,a
38,1,1,1,12,5,14,22,52.3,54.8,163.4,0,0,404,0,1,0,0,1,0,0,0,0,1,0,0,81,1,0,250,0,799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
26,1,1,1,7,12,4,29,102.5,137.3,125.6,1,0,353,1,0,0,0,0,0,0,0,1,0,0,0,90,0,0,874,0,688,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,a
